t[s],center_x,center_y,A_sample,dA_dx,dA_dy,amp,phi_var,phi_max,phi_min,phi_rms,E_micro,sigma_phi,micro_step_time[s],amp_noisy,phi_var_noisy,phi_rms_noisy,E_micro_noisy
3721.1666666666665,57000.0,57000.0,0.6685721537190111,5.100584902881624e-06,5.100584902917554e-06,0.8176626160703515,0.3470897756171782,0.9709255692762496,-0.9710054854584113,0.5891432556086016,0.380362022751725,168467.6527581183,0.4736347198486328,0.8208517673567739,0.34669629554191517,0.5921653331990709,0.3806809378803672
3721.3333333333335,57000.0,57000.0,0.6685721537190111,5.100584902881624e-06,5.100584902917554e-06,0.8176626160703515,0.3483175182125163,1.0081043516930288,-1.0081043516929973,0.5901843086995259,0.3816206238112688,168611.482570843,0.184589147567749,0.8209948329075585,0.34739736650610803,0.5914947428290896,0.3819538454949895
3721.5,57000.0,57000.0,0.6685721537190111,5.100584902881624e-06,5.100584902917554e-06,0.8176626160703515,0.3493928918540065,1.033864888121585,-1.0824784403946606,0.5910946556122761,0.3826726130555114,168778.3372707223,0.1939375400543213,0.8203943385777689,0.34836323772073896,0.5932618951540121,0.3829457853062532
3721.6666666666665,57000.0,57000.0,0.6685721537190111,5.100584902881624e-06,5.100584902917554e-06,0.8176626160703515,0.3503567709097501,1.0633805610166671,-1.1965772337436766,0.5919094280121595,0.3836562378284959,168973.25173483416,0.3841030597686767,0.8184101657827723,0.35049296633911287,0.5944924426747816,0.383730992799738
3721.8333333333335,57000.0,57000.0,0.6685721537190111,5.100584902881624e-06,5.100584902917554e-06,0.8176626160703515,0.3512501961475647,1.0989576160964305,-1.3192731228156385,0.5926636451040728,0.3845363525116869,169199.71783955442,0.5244784355163574,0.8194374950472507,0.3487721657250519,0.5940673611123019,0.3847138404093768
3722.0,57000.0,57000.0,0.6685721537190111,5.100584902881624e-06,5.100584902917554e-06,0.8176626160703515,0.3520766601746573,1.1489525540794887,-1.456189932579654,0.5933604808882154,0.3853581604176989,169455.48001582606,0.5204553604125977,0.8192048287774281,0.3502789126558433,0.5946240847441621,0.3855123816884065
3780.1666666666665,58000.0,58000.0,0.6643124406894609,-4.963504697446329e-06,-4.963504697408009e-06,0.8150536428293913,0.3357322084696222,0.8226818993032037,-0.8226818993031993,0.5794240319766971,0.368549608364393,168478.13248187728,0.203073501586914,0.8175854998083144,0.33654914663166985,0.5806942222757314,0.3688027940622853
3780.3333333333335,58000.0,58000.0,0.6643124406894609,-4.963504697446329e-06,-4.963504697408009e-06,0.8150536428293913,0.3374624600077429,0.8411515624854126,-0.872957905114609,0.5809151920898458,0.3703867704737009,168510.9436751264,0.2429926395416259,0.816758527695772,0.33686707206292216,0.5817193921559406,0.370557258960339
3780.5,58000.0,58000.0,0.6643124406894609,-4.963504697446329e-06,-4.963504697408009e-06,0.8150536428293913,0.3391229190544079,0.8625880752944142,-0.9040965111389238,0.5823426134733973,0.3721067061774328,168550.93368996482,0.2066926956176757,0.8182048704781705,0.3378165456150385,0.5828070274883393,0.37242182894231074
3780.6666666666665,58000.0,58000.0,0.6643124406894609,-4.963504697446329e-06,-4.963504697408009e-06,0.8150536428293913,0.3406766771791504,0.8780892682803366,-0.9038131649066696,0.5836751473149357,0.3736410630874416,168595.77231303768,0.3778233528137207,0.8184188812031633,0.34092574547708493,0.5840662183479294,0.3739775869248188
3780.8333333333335,58000.0,58000.0,0.6643124406894609,-4.963504697446329e-06,-4.963504697408009e-06,0.8150536428293913,0.3421434648437913,0.8939010717136512,-0.8939010716490923,0.5849303080440243,0.375185028653067,168653.7971002148,0.6396114826202393,0.8189282696481096,0.3448737546339414,0.5857545233316672,0.37557249133493886
3781.0,58000.0,58000.0,0.6643124406894609,-4.963504697446329e-06,-4.963504697408009e-06,0.8150536428293913,0.343541736056321,0.9270310461138016,-0.9274565045446592,0.5861243353443986,0.3765811641541158,168730.9819914958,0.2051103115081787,0.816813789203387,0.3455524827602847,0.5859646771053495,0.3767571787915154
